Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
American Samoa,ASM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
American Samoa,ASM,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.845376564367945,0.950915533962108,0.924709622987356,0.924367447270267
Andorra,AND,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.785409243012296,0.796942715370497,0.843921142479902,0.693292693366015,0.669880582589683,0.739671588696373,0.720761863956276,0.626613827623652,0.616389337103443,0.597509080836208,0.651867168297039,0.637241214393693,0.683942929840866,0.827833118685104,0.913474977409548,0.915921920064504,0.927742682838478,1.01757415276657,1.09575416908129,1.03414679087748,0.974771715370008,1.00476009359671,0.912038832795703,0.931178084858327,0.914732692787141,0.761925228535435,0.75559614823707,0.7661881617016,0.77509352285557,0.71783827489834,0.71716069963247,0.715053505428999,0.619453950090327,0.652614137142016,0.657913251334808
Angola,AGO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.86684433333333E-08,2.873486E-08,2.86784433333333E-08,2.87520266666667E-08,2.88197766666667E-08,2.87785266666667E-08,2.882386E-08,2.884161E-08,2.872761E-08,2.85611933333333E-08,2.862511E-08,2.819112E-08,2.7052815E-08,2.451462E-08,2.54076008333333E-08,2.55521808333333E-08,2.93836233333333E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,2.9918E-08,5.50983333333334E-08,2.51416666666667E-07,2.66016666666667E-06,5.9515E-05,0.00275022958333333,0.128029166666667,0.229040083333333,0.3928235175,2.79070616666667,10.0405441666667,22.0578616666667,43.5302066666667,74.6063008333333,83.5413625,87.1591416666667,80.3680720555555,76.70614275,75.0333541666667,79.3281666666667,91.9057203405018,93.93475,95.467955421311,96.5182794791526,98.3024168556335,120.060701665019,163.656434116579,165.915950691498,252.855747731297,364.825804980887,578.25878028011,631.441955506727,460.567511631462,685.020237761449,869.846189590008
Angola,AGO,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.354122462246644,0.320276439952039,0.26054963552181,0.232488209254732,0.172817032240416,0.183683455335003,0.21587495714312,0.201030640285024,0.161531795787739,0.147413014037115,0.207544151150085,0.190652620745955,0.230670018672707,0.255948676882651,0.297029974473615,0.393017915758925,0.484246131005116,0.515263510089162,0.61687473784144,0.482696792495181,0.544472657255542,0.687772640450927,0.691511467071733,0.66892231890813,0.626511613384655,0.451408159659843,0.264176316567577,0.348542002652781,0.345489998832843,0.290879978262779,0.224768108944545,0.259967838981942,0.369682720660274,0.28701212475457,0.25420408368423
Antigua and Barbuda,ATG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.71429000071429,1.76190833409524,2.000000001,2.000000001,2.000000001,1.97487273321145,1.92127814947601,1.95921923598161,2.05323240851763,2.16979583233333,2.61467083283333,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Antigua and Barbuda,ATG,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.584081866300115,0.582529202798322,0.586243407525563,0.585931219738967,0.59426713475433,0.59980508900817,0.609110811744144,0.613935681374959,0.623387392024078,0.627050820538237,0.622576705055519,0.621432571371222,0.619721979982889,0.604810601695189,0.602805505212218,0.611824278480581,0.600154678114859,0.609854816311437,0.626677662662237,0.629747343858952,0.632187123204981,0.626435809665256,0.679644769210418,0.691688851440989,0.716707426544978,0.766132850867811,0.776572018041041,0.791976805086489,0.745117752640337,0.711711954187463,0.687060576898081,0.67384993588483,0.671653411291744,0.680169470159881,0.706075246261648
Arab World,ARB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,1.3871666666625E-11,1.40391666666167E-11,1.69566666666417E-11,2.09149999999667E-11,3.33424999999917E-11,3.5E-11,3.5E-11,3.79166666566667E-11,4.52166666566667E-11,4.999999999E-11,4.999999999E-11,4.999999999E-11,3.65749999995E-10,1.39983333333167E-09,4.07633333332834E-09,7.95749999999583E-09,1.31696666666408E-08,1.83715833333225E-08,4.40269166666725E-08,2.59225333333263E-07,1.05299574995841E-06,6.7649116666E-06,6.01809E-05,9.43031666666667E-05,0.000214429833333333,0.000875260416666667,0.0423339608333333,0.487589083333333,0.953554416666667,0.990641666666667,0.998945833333333,0.999008333333333,0.99975,0.9996625,0.9995,0.9995,0.9995,0.9995,0.9995,3.06325666666667,2.90062916666667,2.92330081890332,2.9036575,3.05431333333333,3.09564884920635,3.14416455988456,3.71010683052328,3.8962951544705,4.11013957621326,4.53693436018746,5.45935266465704,8.07527599281334,9.23318552472429,14.7581750873396,16.5627069251411,28.0949916666667,48.1478916666667,70.5391666666667,94.9907416666667,130.61655,296.258041666667,914.694883333333
Argentina,ARG,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.602842701763606,0.717154038751569,0.783353878406485,0.731791622015032,0.736171486524754,0.743875471066843,0.730119100894244,0.714412313957507,0.694425180472247,0.672159933949251,0.664089244713395,0.642348668915945,0.258171365807869,0.303700588486993,0.350068749224564,0.376362707784737,0.395415468069887,0.436657685676805,0.517696128956732,0.503658220291659,0.574874210860623,0.66497195531362,0.666466239450322,0.650493382001246,0.627745774331629,0.687447782840901,0.631657865947359,0.62144344185593,0.481467070966957,0.423355375548655,0.381166737382459,0.408285397167516,0.470836720758075,0.471622202801388,0.459252952324262
Armenia,ARM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.105,288.650833333333,405.908333333333,414.0415,490.84678575,504.915,535.061833333334,539.525833333333,555.078258333333,573.353333333333,578.762954545454,533.450833333334,457.686940629159,416.040369724542,342.079116208671,305.969400261936,363.283285606061,373.660466738817,372.500882448711,401.763975626916,409.625749270293,415.919789204938,477.918306576099,480.488150777966,482.716393849129,482.987946590235,480.44512876712,489.008858590915,503.769674961652,435.6661796523,392.476302158971,392.729551399084
